candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,image_bucket,text_bucket,joint_bucket,score_bucket,annotation_id,needs_audit,label_options,annotation_guideline
cand_322054,cc3m_39022,cc3m_188284,D:\data\cc3m_subset_200k\cc3m_39022.jpg,D:\data\cc3m_subset_200k\cc3m_188284.jpg,biological species in plumage during the spring months,biological species in the spring,0.6594269275665283,0.8914639949798584,0.7754454612731934,0.8914639949798584,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1231,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_322326,cc3m_18240,cc3m_40487,D:\data\cc3m_subset_200k\cc3m_18240.jpg,D:\data\cc3m_subset_200k\cc3m_40487.jpg,football player slides in to kick the ball away from person,football player challenges person to the ball,0.6213391423225403,0.8914055824279785,0.7563724517822266,0.8914055824279785,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1232,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_324251,cc3m_87269,cc3m_129499,D:\data\cc3m_subset_200k\cc3m_87269.jpg,D:\data\cc3m_subset_200k\cc3m_129499.jpg,running back # falls into the end zone for his second touchdown of the day during the first quarter .,t.j. runs into the end zone for the winning score against sports team in overtime .,0.6057468056678772,0.8909955620765686,0.7483711838722229,0.8909955620765686,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1233,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_335202,cc3m_39814,cc3m_194163,D:\data\cc3m_subset_200k\cc3m_39814.jpg,D:\data\cc3m_subset_200k\cc3m_194163.jpg,before opening up your laptop make sure it is completely turned off and is not connected to the charger .,turn the laptop over to where the battery is facing upwards and towards you .,0.6876219511032104,0.8886836767196655,0.7881529331207275,0.8886836767196655,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1234,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_337393,cc3m_118258,cc3m_119565,D:\data\cc3m_subset_200k\cc3m_118258.jpg,D:\data\cc3m_subset_200k\cc3m_119565.jpg,rugby player watches his team during a training session,rugby player warms up during a training session,0.6169215440750122,0.8882402777671814,0.752581000328064,0.8882402777671814,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1235,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_339611,cc3m_23003,cc3m_115165,D:\data\cc3m_subset_200k\cc3m_23003.jpg,D:\data\cc3m_subset_200k\cc3m_115165.jpg,"inscription on sand , the beach",summer written in the sand on a beach,0.6014291048049927,0.8877564668655396,0.7445927858352661,0.8877564668655396,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1236,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_341374,cc3m_142896,cc3m_186579,D:\data\cc3m_subset_200k\cc3m_142896.jpg,D:\data\cc3m_subset_200k\cc3m_186579.jpg,this is about the only tattoo i would get ... for my parents .,my tattoo for my daughter .,0.660869836807251,0.8873865604400635,0.774128258228302,0.8873865604400635,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1237,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_344545,cc3m_36542,cc3m_159909,D:\data\cc3m_subset_200k\cc3m_36542.jpg,D:\data\cc3m_subset_200k\cc3m_159909.jpg,actor and music video director arrive to the premiere of,actor arrives at the premiere,0.6224484443664551,0.8867405652999878,0.7545944452285767,0.8867405652999878,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1238,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_346461,cc3m_152884,cc3m_157373,D:\data\cc3m_subset_200k\cc3m_152884.jpg,D:\data\cc3m_subset_200k\cc3m_157373.jpg,photo of kitchen inside of tree house in the forest,photo of small studio inside of tree house in the forest,0.6077325940132141,0.8863462805747986,0.7470394372940063,0.8863462805747986,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1239,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_348691,cc3m_20909,cc3m_155394,D:\data\cc3m_subset_200k\cc3m_20909.jpg,D:\data\cc3m_subset_200k\cc3m_155394.jpg,waterfall in the valley below,"the small waterfall , at a distance",0.6696431636810303,0.8859034180641174,0.7777732610702515,0.8859034180641174,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1240,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_349907,cc3m_35320,cc3m_93160,D:\data\cc3m_subset_200k\cc3m_35320.jpg,D:\data\cc3m_subset_200k\cc3m_93160.jpg,pop rock artist attends awards,folk rock artist and person arrive at awards held,0.6414015293121338,0.8856884837150574,0.763545036315918,0.8856884837150574,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1241,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_350423,cc3m_60096,cc3m_108382,D:\data\cc3m_subset_200k\cc3m_60096.jpg,D:\data\cc3m_subset_200k\cc3m_108382.jpg,synthpop artist performs on stage during day of festival,person performs live in support of synthpop artist during a concert,0.6932270526885986,0.8855807781219482,0.7894039154052734,0.8855807781219482,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1242,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_352534,cc3m_91977,cc3m_93894,D:\data\cc3m_subset_200k\cc3m_91977.jpg,D:\data\cc3m_subset_200k\cc3m_93894.jpg,"the tiny house is offered as a turnkey model , so everything is ready for you to move right in",tread lightly on the earth with great tiny homes,0.6312269568443298,0.8851538896560669,0.7581904530525208,0.8851538896560669,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1243,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_353759,cc3m_4357,cc3m_175620,D:\data\cc3m_subset_200k\cc3m_4357.jpg,D:\data\cc3m_subset_200k\cc3m_175620.jpg,sketch of nautical sailing vessel in a sea,sailing vessel in the sea,0.6001189351081848,0.8849098086357117,0.7425143718719482,0.8849098086357117,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1244,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_356522,cc3m_22971,cc3m_49922,D:\data\cc3m_subset_200k\cc3m_22971.jpg,D:\data\cc3m_subset_200k\cc3m_49922.jpg,sports team running back american football player carries the ball during sunday 's game against sports team .,american football player runs onto the field before the football game .,0.6763180494308472,0.8843526840209961,0.7803354859352112,0.8843526840209961,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1245,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_360344,cc3m_33111,cc3m_96781,D:\data\cc3m_subset_200k\cc3m_33111.jpg,D:\data\cc3m_subset_200k\cc3m_96781.jpg,"actor , actor and daughters attend film premiere .","actor , actor and daughter arrive to the premiere .",0.6793046593666077,0.8836342096328735,0.781469464302063,0.8836342096328735,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1246,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_370427,cc3m_28740,cc3m_85226,D:\data\cc3m_subset_200k\cc3m_28740.jpg,D:\data\cc3m_subset_200k\cc3m_85226.jpg,street art lives in the center .,walls covered with street art .,0.6336319446563721,0.8816603422164917,0.7576462030410767,0.8816603422164917,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1247,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_372134,cc3m_34791,cc3m_162452,D:\data\cc3m_subset_200k\cc3m_34791.jpg,D:\data\cc3m_subset_200k\cc3m_162452.jpg,that 's a footbridge going over the road .,no way would i walk across this bridge to the other side although i 'm sure some people have done so .,0.6268945336341858,0.8813409805297852,0.7541177272796631,0.8813409805297852,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1248,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_374520,cc3m_182570,cc3m_183960,D:\data\cc3m_subset_200k\cc3m_182570.jpg,D:\data\cc3m_subset_200k\cc3m_183960.jpg,cricketer celebrates with his teammates after dismissing cricket player during day of the specsavers county match .,cricket player celebrates with team mates after taking a wicket during the match .,0.6748100519180298,0.8809168934822083,0.7778635621070862,0.8809168934822083,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1249,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_375055,cc3m_112346,cc3m_168968,D:\data\cc3m_subset_200k\cc3m_112346.jpg,D:\data\cc3m_subset_200k\cc3m_168968.jpg,actor attends the premiere during festival at festivals .,actor at the premiere held,0.676055908203125,0.8808104395866394,0.7784332036972046,0.8808104395866394,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1250,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_376673,cc3m_4184,cc3m_164236,D:\data\cc3m_subset_200k\cc3m_4184.jpg,D:\data\cc3m_subset_200k\cc3m_164236.jpg,football player is challenged by football player during the game,footballer of battles with football player during the match .,0.6631087064743042,0.8805132508277893,0.7718110084533691,0.8805132508277893,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1251,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_377892,cc3m_49000,cc3m_84612,D:\data\cc3m_subset_200k\cc3m_49000.jpg,D:\data\cc3m_subset_200k\cc3m_84612.jpg,view of kitchen which is an open concept on the main floor .,kitchen and nook in the floor plan,0.6576953530311584,0.8802905082702637,0.7689929008483887,0.8802905082702637,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1252,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_382900,cc3m_3586,cc3m_182924,D:\data\cc3m_subset_200k\cc3m_3586.jpg,D:\data\cc3m_subset_200k\cc3m_182924.jpg,football player of the national football team in action during a practice session for sports association .,footballer in action during a first team training session .,0.6918984651565552,0.8793857097625732,0.785642147064209,0.8793857097625732,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1253,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_384146,cc3m_120172,cc3m_171916,D:\data\cc3m_subset_200k\cc3m_120172.jpg,D:\data\cc3m_subset_200k\cc3m_171916.jpg,suburban train arriving at the railway station,train is departing from the station .,0.6507898569107056,0.8791542649269104,0.7649720907211304,0.8791542649269104,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1254,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_384369,cc3m_14522,cc3m_25591,D:\data\cc3m_subset_200k\cc3m_14522.jpg,D:\data\cc3m_subset_200k\cc3m_25591.jpg,"tennis player had moments of magic , as he has throughout the tournament , but it proved not enough","tennis player , who is one of the best players in the world on grass , ensured he gave person a real test",0.6406233310699463,0.8791132569313049,0.7598683834075928,0.8791132569313049,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1255,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_385497,cc3m_140751,cc3m_184528,D:\data\cc3m_subset_200k\cc3m_140751.jpg,D:\data\cc3m_subset_200k\cc3m_184528.jpg,a logo sign outside of a facility occupied by investment banking,"a logo sign outside of the headquarters , known as government agency",0.620439887046814,0.87890625,0.749673068523407,0.87890625,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1256,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_389069,cc3m_52777,cc3m_53052,D:\data\cc3m_subset_200k\cc3m_52777.jpg,D:\data\cc3m_subset_200k\cc3m_53052.jpg,seamless geometric pattern in the style .,geometric seamless pattern in ethnic style .,0.6435086727142334,0.8782361745834351,0.7608724236488342,0.8782361745834351,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1257,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_389941,cc3m_29654,cc3m_98687,D:\data\cc3m_subset_200k\cc3m_29654.jpg,D:\data\cc3m_subset_200k\cc3m_98687.jpg,actor during an interview with comedian,rhythm and blues artist during an interview with comedian --,0.6541290283203125,0.8780825138092041,0.7661057710647583,0.8780825138092041,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1258,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_390972,cc3m_60013,cc3m_142725,D:\data\cc3m_subset_200k\cc3m_60013.jpg,D:\data\cc3m_subset_200k\cc3m_142725.jpg,part of a steel metal construction .,detail of the interior steel construction .,0.6942604780197144,0.8779118061065674,0.7860862016677856,0.8779118061065674,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1259,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_391372,cc3m_114391,cc3m_186247,D:\data\cc3m_subset_200k\cc3m_114391.jpg,D:\data\cc3m_subset_200k\cc3m_186247.jpg,cows on a pasture in highlands .,cows graze in the meadow .,0.6225681304931641,0.8778419494628906,0.7502050399780273,0.8778419494628906,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1260,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_391784,cc3m_165093,cc3m_199646,D:\data\cc3m_subset_200k\cc3m_165093.jpg,D:\data\cc3m_subset_200k\cc3m_199646.jpg,electro house artist performs on stage,electronic rock artist performs on stage during music festival,0.6274476051330566,0.8777673244476318,0.7526073455810547,0.8777673244476318,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1261,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_399654,cc3m_178274,cc3m_179553,D:\data\cc3m_subset_200k\cc3m_178274.jpg,D:\data\cc3m_subset_200k\cc3m_179553.jpg,"property image # * a paradise in green , escaped",property image # cottage in the center,0.6910104751586914,0.8764452338218689,0.7837278246879578,0.8764452338218689,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1262,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_400144,cc3m_101934,cc3m_170614,D:\data\cc3m_subset_200k\cc3m_101934.jpg,D:\data\cc3m_subset_200k\cc3m_170614.jpg,"bald eagle , known as the national bird",a pair of bald eagles .,0.6901974081993103,0.8763611316680908,0.783279299736023,0.8763611316680908,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1263,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_401277,cc3m_163232,cc3m_190258,D:\data\cc3m_subset_200k\cc3m_163232.jpg,D:\data\cc3m_subset_200k\cc3m_190258.jpg,flag overlaid on detailed outline map isolated on white background,illustration of the flag on map of country ; isolated on white background .,0.627527117729187,0.8761602640151978,0.7518435716629028,0.8761602640151978,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1264,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_402001,cc3m_132556,cc3m_194043,D:\data\cc3m_subset_200k\cc3m_132556.jpg,D:\data\cc3m_subset_200k\cc3m_194043.jpg,a model walks the runway at the fashion show during fashion week .,a model wears a creation as part of fashion collection,0.6024377346038818,0.8760411739349365,0.7392394542694092,0.8760411739349365,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1265,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_404440,cc3m_58160,cc3m_182031,D:\data\cc3m_subset_200k\cc3m_58160.jpg,D:\data\cc3m_subset_200k\cc3m_182031.jpg,stairs in a mossy forest,staircase leading through the forest,0.6528646349906921,0.875629186630249,0.764246940612793,0.875629186630249,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1266,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_404735,cc3m_161302,cc3m_177344,D:\data\cc3m_subset_200k\cc3m_161302.jpg,D:\data\cc3m_subset_200k\cc3m_177344.jpg,person poses backstage of the show during fashion week .,a model is seen backstage at the presentation during fashion week,0.6945402026176453,0.8755714893341064,0.7850558757781982,0.8755714893341064,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1267,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_405196,cc3m_58334,cc3m_197781,D:\data\cc3m_subset_200k\cc3m_58334.jpg,D:\data\cc3m_subset_200k\cc3m_197781.jpg,"actor and husband , arrives at the premiere of film character at festival",actor and guest at the premiere during festival,0.6246652007102966,0.8754990100860596,0.7500821352005005,0.8754990100860596,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1268,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_406230,cc3m_132499,cc3m_185622,D:\data\cc3m_subset_200k\cc3m_132499.jpg,D:\data\cc3m_subset_200k\cc3m_185622.jpg,australian rules footballer reacts after winning a kicking drill against teammate during a training session .,australian rules footballer deflects a ball during a training session .,0.6749855279922485,0.8753166198730469,0.7751510739326477,0.8753166198730469,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1269,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_407152,cc3m_63502,cc3m_176195,D:\data\cc3m_subset_200k\cc3m_63502.jpg,D:\data\cc3m_subset_200k\cc3m_176195.jpg,the dramatic sky with clouds made from a window of an airplane,a beautiful view out of the windows of an airplane with blue sky and a few clouds,0.6395232677459717,0.8751612901687622,0.7573422193527222,0.8751612901687622,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1270,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_410324,cc3m_59185,cc3m_129678,D:\data\cc3m_subset_200k\cc3m_59185.jpg,D:\data\cc3m_subset_200k\cc3m_129678.jpg,vector silhouette of a woman in a wheelchair .,vector silhouette of a girl who rides a bike .,0.6979210376739502,0.8746240735054016,0.7862726449966431,0.8746240735054016,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1271,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_414225,cc3m_60819,cc3m_62943,D:\data\cc3m_subset_200k\cc3m_60819.jpg,D:\data\cc3m_subset_200k\cc3m_62943.jpg,property image # holiday home by tourist attraction,"property image # villa with direct access to the beach , sleeps 4 / 6 / 8",0.6605327129364014,0.8739685416221619,0.767250657081604,0.8739685416221619,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1272,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_416052,cc3m_115056,cc3m_163332,D:\data\cc3m_subset_200k\cc3m_115056.jpg,D:\data\cc3m_subset_200k\cc3m_163332.jpg,football player makes a run during the 1st round game .,soccer player runs with the ball during the match .,0.6764659285545349,0.8736687898635864,0.7750672698020935,0.8736687898635864,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1273,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_427851,cc3m_18613,cc3m_95422,D:\data\cc3m_subset_200k\cc3m_18613.jpg,D:\data\cc3m_subset_200k\cc3m_95422.jpg,person scores his sides first goal during the match .,footballer scores his penalty in the shoot out during the final .,0.6122446060180664,0.8717530965805054,0.7419989109039307,0.8717530965805054,text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1274,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_428256,cc3m_7583,cc3m_194019,D:\data\cc3m_subset_200k\cc3m_7583.jpg,D:\data\cc3m_subset_200k\cc3m_194019.jpg,sports team celebrate after baseball player hit the winning home run in the bottom of the ninth game two against sports team .,baseball player celebrates after hitting a home run during the seventh inning of game .,0.6135464906692505,0.8716895580291748,0.7426180839538574,0.8716895580291748,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1275,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_430555,cc3m_145614,cc3m_182643,D:\data\cc3m_subset_200k\cc3m_145614.jpg,D:\data\cc3m_subset_200k\cc3m_182643.jpg,like the sink and stove on the same wall,i like the counter space around the stove,0.6070975661277771,0.871322512626648,0.7392100691795349,0.871322512626648,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1276,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_435126,cc3m_182818,cc3m_186889,D:\data\cc3m_subset_200k\cc3m_182818.jpg,D:\data\cc3m_subset_200k\cc3m_186889.jpg,"not sure how i feel about spending $50 on a dress , but this one is super cute .",i would love to layer this dress for fall .,0.624911904335022,0.8706012964248657,0.7477566003799438,0.8706012964248657,joint,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1277,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_435288,cc3m_16284,cc3m_58704,D:\data\cc3m_subset_200k\cc3m_16284.jpg,D:\data\cc3m_subset_200k\cc3m_58704.jpg,a portrait of a happy smiling goat,portrait of a wild goat,0.6465009450912476,0.8705751299858093,0.7585380673408508,0.8705751299858093,joint|text,high,,,,,"[0.60,0.70)","[0.80,0.90)","[0.70,0.80)","image=[0.60,0.70)|text=[0.80,0.90)|joint=[0.70,0.80)",fair_1278,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
